District_ID,State_ID,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs
3333,23,2006,0,1,0,0,0,0,4,16,1,6
7078,3,2011,0,4,0,0,0,0,1,100,0,0
6984,16,2009,0,1,0,0,0,0,0,8,0,0
3640,22,2008,2,17,0,0,0,0,2,0,0,30
7062,5,2002,0,0,0,0,0,0,0,0,0,0
380,28,2006,1,0,1,0,0,3,0,64,0,8
6214,35,2012,2,3,6,1,0,2,8,0,0,44
5194,22,2011,0,0,0,0,0,0,0,0,0,0
4745,23,2002,1,2,0,0,0,0,1,15,0,4
9739,36,2001,0,0,0,0,0,0,0,7,0,3
279,28,2005,0,1,0,0,0,2,15,0,0,6
3326,26,2009,0,0,0,0,0,0,0,0,0,0
6889,8,2007,1,7,0,0,0,0,3,1,0,54
3947,6,2009,0,0,2,0,2,0,3,34,0,8
5913,31,2002,4,3,0,0,2,2,3,186,0,0
9638,18,2010,4,3,3,2,1,0,52,7,0,102
1195,30,2002,0,0,0,0,0,0,0,9,0,0
2856,28,2008,3,1,1,0,0,0,38,0,0,0
4518,6,2006,0,0,0,0,0,0,0,2,0,0
6788,31,2008,1,4,0,0,0,0,0,0,0,77
8803,18,2007,0,0,0,0,0,2,12,15,0,15
29,23,2004,2,2,0,0,0,0,2,3,0,12
4657,3,2002,7,5,1,0,0,1,25,22,153,136
703,34,2003,0,0,0,0,0,0,0,0,0,0
465,37,2004,0,0,0,0,0,0,0,0,0,1
8032,33,2011,4,0,2,0,0,0,15,59,0,12
5446,6,2007,0,0,0,0,0,0,48,84,0,36
584,36,2009,0,0,0,0,0,0,0,5,0,0
9172,6,2006,0,0,0,0,0,0,0,10,2,0
1786,5,2009,0,0,0,0,0,0,0,0,0,0
1909,23,2007,0,2,0,0,0,0,0,12,1,15
1072,28,2010,0,5,0,0,0,1,5,46,0,0
6289,17,2006,0,0,0,0,0,0,0,0,0,0
1024,23,2005,0,0,0,0,0,0,3,12,0,2
8331,34,2007,0,1,1,0,0,0,0,0,0,6
6218,3,2009,35,99,19,1,4,12,722,1737,39,1836
6551,6,2010,4,2,0,0,1,2,40,56,0,13
9802,31,2001,2,16,0,0,0,6,2,428,0,0
7185,6,2003,0,1,0,0,0,0,0,8,0,4
8813,20,2013,0,3,0,0,0,0,15,4,0,8
6961,23,2001,0,0,0,0,0,0,0,0,0,0
6227,8,2005,0,3,0,0,0,0,18,0,0,15
7650,23,2008,0,3,0,0,0,0,0,8,0,1
6652,15,2009,0,2,3,0,0,0,1,11,0,5
6346,14,2013,0,0,0,0,0,0,3,6,0,6
6523,37,2005,0,0,0,0,0,0,0,0,0,0
8445,22,2008,1,0,1,0,0,0,17,0,0,5
4694,5,2005,8,2,10,2,0,1,38,0,0,2
2067,31,2001,1,4,5,0,2,6,0,156,0,0
7093,37,2004,0,0,0,0,0,0,0,0,0,1
1615,22,2012,0,1,1,1,0,0,15,0,0,6
3426,31,2005,3,5,0,0,0,2,2,8,0,188
7673,35,2006,4,2,2,0,0,0,7,39,44,5
8143,16,2002,0,0,0,0,0,0,0,0,0,0
9837,22,2004,2,8,1,0,0,0,31,0,0,88
7410,22,2006,1,14,0,0,0,1,73,0,0,55
5296,6,2004,0,0,0,0,0,0,3,0,0,0
1696,37,2012,0,0,0,0,0,0,0,0,0,0
861,33,2004,0,0,0,0,0,0,0,1,0,0
3095,8,2003,0,1,1,0,0,0,0,0,0,0
6848,28,2008,0,1,0,0,0,0,0,0,0,0
1357,4,2011,0,0,0,0,0,0,0,0,0,0
7603,23,2007,1,0,0,0,0,0,4,3,2,15
9575,5,2006,0,0,0,0,0,0,0,0,0,0
1449,15,2001,0,4,0,0,0,0,5,1,0,4
6662,29,2011,0,0,0,0,0,0,0,1,13,2
1383,35,2008,13,25,23,0,0,0,19,0,0,323
1787,3,2001,0,0,0,0,0,0,5,8,43,46
6117,31,2005,2,1,0,0,0,0,1,1,0,132
3529,37,2002,0,0,0,0,0,0,0,0,0,0
2602,19,2004,0,0,0,0,0,0,0,25,0,25
9459,5,2007,0,0,0,0,0,0,0,0,1,0
9308,5,2012,0,0,0,0,0,0,0,0,0,0
3491,22,2013,1,11,5,0,0,0,1,0,0,28
9543,30,2005,0,2,0,0,0,0,2,16,0,11
1702,35,2007,7,1,2,0,0,0,6,0,0,16
9083,23,2001,1,2,0,0,0,0,1,1,3,9
7496,29,2013,0,1,0,0,0,0,0,4,15,1
784,27,2011,0,0,0,0,0,0,0,0,0,0
5227,23,2007,0,4,0,0,0,5,4,13,0,30
7337,27,2011,0,0,0,0,0,0,0,0,0,0
9307,19,2003,0,1,0,0,0,0,0,24,0,24
6077,19,2011,0,0,0,0,0,0,0,52,0,52
8380,18,2008,0,0,0,0,0,0,0,0,0,0
268,6,2011,0,0,0,0,0,0,0,2,0,0
9534,33,2007,0,0,0,0,0,0,0,5,0,0
4447,18,2010,0,0,0,0,0,0,1,3,0,0
8396,35,2002,10,9,10,1,1,0,16,46,0,126
962,14,2006,2,1,1,0,3,0,9,25,0,0
7332,35,2007,0,2,0,0,0,1,1,32,0,0
7411,6,2009,2,3,1,0,0,1,1,134,0,89
809,7,2002,0,0,0,0,0,0,0,0,0,0
3833,37,2005,0,0,0,0,0,0,0,0,0,0
9015,33,2003,1,3,0,0,0,0,5,0,0,48
5844,19,2009,0,0,0,0,0,0,0,11,0,11
2263,31,2007,1,0,0,0,0,0,20,4,0,22
5496,18,2004,0,2,0,0,0,0,0,1,0,2
8737,27,2001,0,0,0,0,0,0,0,0,0,0
2370,5,2009,0,0,0,0,0,0,0,0,0,0
342,20,2008,3,67,3,1,1,0,144,51,0,249
2944,5,2004,0,1,1,0,1,1,3,0,0,13
6385,20,2004,1,1,0,0,0,0,3,11,0,11
3053,35,2007,2,13,5,0,0,0,5,54,0,49
5861,22,2012,4,14,2,0,0,1,59,0,0,39
3437,36,2008,0,1,0,0,0,1,0,0,0,0
945,14,2013,3,11,14,2,2,0,11,23,0,22
5058,36,2002,0,0,0,0,0,0,0,11,0,0
9032,6,2010,0,0,0,0,0,0,0,1,0,0
1446,31,2013,76,294,53,0,1,26,574,112,0,5339
2078,19,2009,2,0,0,0,0,0,0,69,0,0
4114,8,2009,2,2,0,0,0,0,0,0,0,20
1772,8,2003,4,10,1,0,1,0,36,21,0,43
3318,23,2003,2,2,0,0,0,0,2,4,2,19
6965,31,2008,3,12,0,0,0,5,3,0,0,416
3499,35,2007,0,0,0,0,0,0,0,11,0,0
787,18,2007,9,0,0,0,0,0,0,26,0,17
5865,4,2004,0,0,0,0,0,0,0,0,0,0
1332,37,2006,0,0,0,0,0,0,0,0,0,0
7807,36,2013,0,1,0,0,0,0,0,0,0,0
1347,19,2010,0,1,1,0,1,0,8,30,0,22
3387,35,2009,7,7,4,0,0,1,7,0,0,38
6920,35,2011,3,5,10,0,0,1,10,0,0,97
9433,3,2011,0,2,0,0,0,0,10,89,0,11
8847,23,2003,0,3,1,0,0,0,0,6,0,9
857,14,2001,2,0,3,1,0,1,8,44,0,29
640,37,2001,0,0,0,0,0,0,0,0,0,0
7826,22,2007,1,7,1,0,0,1,2,23,0,11
411,18,2004,0,0,0,0,0,0,0,1,0,1
2669,35,2010,4,2,1,0,0,0,0,0,0,87
1851,20,2007,0,0,0,0,0,0,0,0,0,0
6979,14,2009,0,0,0,0,0,0,0,0,0,1
786,8,2012,1,2,0,0,0,0,2,0,0,3
6009,19,2005,0,0,0,0,0,0,0,3,0,0
5224,37,2004,0,0,0,0,0,0,2,1,0,3
2984,14,2001,0,0,0,0,0,0,6,4,12,10
740,4,2001,0,0,0,0,0,0,0,0,0,0
2134,6,2004,1,1,1,0,8,1,12,59,0,3
5191,14,2006,0,1,1,1,0,0,41,0,0,15
4881,35,2013,9,12,8,0,0,0,4,99,0,116
8388,31,2005,2,5,3,0,2,1,6,3,0,86
4001,35,2002,4,1,0,0,0,2,2,18,0,63
1274,35,2013,5,9,5,0,1,0,4,0,0,60
6903,35,2012,2,5,2,0,0,0,0,0,0,29
6782,22,2007,2,4,3,0,1,5,5,0,0,97
4307,15,2005,0,2,0,0,0,0,0,2,0,2
9489,1,2001,0,0,0,0,0,0,0,0,0,0
7809,36,2009,0,0,0,0,0,0,3,8,0,0
6701,28,2001,0,1,0,0,0,0,8,0,0,4
842,19,2005,1,2,1,1,0,2,12,67,0,52
3514,22,2002,0,0,0,0,0,0,0,0,0,0
3187,3,2008,0,3,0,0,0,0,5,11,0,25
9023,35,2013,9,10,5,0,0,1,1,0,0,80
887,22,2005,2,5,0,0,0,1,77,0,0,73
1932,23,2005,0,1,0,0,0,0,0,9,0,4
1288,27,2007,0,0,0,0,0,0,0,0,0,0
5795,14,2013,0,0,0,0,0,0,0,0,0,8
7621,36,2010,0,0,0,0,0,0,1,2,0,0
9483,30,2008,0,0,0,0,0,0,0,2,0,0
547,12,2002,0,0,0,0,0,0,0,0,0,0
6394,30,2012,0,0,0,0,0,0,0,0,0,0
8364,37,2006,0,0,0,0,0,0,0,0,0,1
555,37,2011,0,1,0,0,0,0,0,3,0,0
2562,35,2007,2,2,0,0,0,1,1,44,0,11
2913,35,2002,3,1,1,0,2,0,2,66,0,14
6640,35,2003,6,3,3,0,0,1,9,33,0,11
7413,23,2013,3,10,1,3,2,2,16,5,13,44
4112,28,2009,3,6,1,0,2,0,3,0,0,20
5037,6,2004,0,0,0,0,0,0,0,21,0,0
9465,18,2007,0,0,0,0,0,0,0,0,0,0
8334,3,2006,0,0,0,0,0,0,0,55,0,0
9235,3,2007,0,1,0,0,0,0,1,61,0,0
8602,16,2002,0,0,0,0,0,0,0,0,0,0
8317,23,2001,1,0,0,1,0,0,1,2,0,7
5926,27,2007,0,0,0,0,0,0,0,0,0,0
120,3,2004,0,2,0,0,0,0,9,50,0,42
9435,28,2001,0,2,0,0,0,0,6,12,0,4
3177,20,2011,0,10,1,0,0,0,12,2,0,8
5123,28,2005,0,0,0,0,0,0,0,0,0,0
8358,23,2012,0,7,0,0,0,0,0,4,0,4
844,19,2011,3,1,0,0,0,0,41,51,0,12
6951,23,2012,1,0,0,2,1,0,0,5,0,14
4040,35,2012,0,0,0,0,0,0,0,60,0,0
4356,12,2010,0,0,0,0,0,0,0,0,0,0
4479,5,2010,0,0,0,0,0,0,0,0,0,1
8398,14,2012,0,3,0,0,1,0,22,0,0,9
7977,11,2008,0,0,0,0,0,0,0,0,0,0
8823,5,2013,0,0,0,0,0,0,0,0,0,0
736,35,2004,3,4,0,0,0,0,0,17,0,13
8636,37,2013,0,0,0,0,0,0,0,0,0,4
4264,28,2006,0,4,0,0,0,0,0,15,0,0
9159,14,2010,0,0,0,0,0,0,1,0,0,1
1440,31,2005,1,2,0,0,0,1,0,0,0,67
4136,5,2013,0,0,0,0,0,0,0,0,0,0
3386,23,2006,0,6,0,0,0,0,1,9,0,21
9651,15,2001,0,0,1,0,0,1,3,1,0,3
3755,12,2009,0,0,0,0,0,0,0,0,0,0
3860,6,2006,0,0,0,0,0,1,11,29,0,2
7745,33,2012,0,1,0,0,0,0,2,9,0,0
8008,22,2005,1,4,0,0,0,0,3,22,0,14
6999,17,2005,0,0,0,0,0,0,0,0,0,0
9783,33,2004,0,0,0,0,0,0,0,17,0,0
834,31,2008,0,1,1,0,0,0,4,2,0,64
1521,4,2001,0,0,0,0,0,0,0,0,0,0
633,35,2003,5,1,1,0,0,0,2,14,0,14
2858,26,2009,0,0,0,0,0,0,0,0,0,0
1797,22,2008,3,7,2,0,1,1,7,0,0,31
6311,27,2002,0,0,0,0,0,0,0,0,0,0
9175,37,2006,0,0,0,0,0,0,0,0,0,0
946,22,2009,1,4,1,0,0,1,31,0,0,15
3782,23,2003,4,1,0,0,1,2,2,2,0,8
5884,36,2010,0,0,0,0,0,0,0,0,0,0
6130,3,2005,2,5,0,0,0,1,10,86,0,72
9830,35,2006,2,3,0,0,0,1,2,10,0,13
5524,3,2012,1,6,0,0,0,0,13,34,0,45
2697,8,2012,1,5,0,0,0,0,0,0,0,3
9624,35,2005,2,1,0,0,0,0,2,6,0,6
7837,14,2012,0,0,0,0,0,0,0,9,0,0
64,18,2007,0,0,0,0,0,0,0,0,0,4
212,18,2011,0,1,0,0,0,0,1,7,0,2
1698,14,2012,0,1,0,0,0,0,5,1,0,0
8730,23,2009,0,0,0,0,0,0,0,0,0,0
2569,3,2008,3,2,0,0,0,0,27,23,0,61
6562,4,2007,0,0,0,0,0,0,0,0,0,0
4579,37,2005,0,0,0,0,0,0,0,0,0,0
1820,35,2001,0,4,0,0,0,0,5,22,0,19
8384,17,2003,0,0,0,0,0,0,0,0,0,0
2572,16,2012,0,2,0,0,0,0,0,0,0,3
7870,33,2005,1,0,0,0,0,1,0,36,0,0
9116,37,2011,0,0,0,0,0,0,0,0,0,0
9766,33,2007,1,0,0,0,0,0,5,28,0,1
7375,15,2013,0,2,0,0,1,0,0,0,0,8
4770,3,2013,5,9,0,0,0,0,39,15,0,91
4578,22,2009,1,8,2,0,0,0,14,0,0,16
4342,33,2001,1,0,0,0,0,0,0,3,0,0
8271,25,2005,0,0,0,0,0,0,0,0,0,0
1628,14,2013,0,0,0,0,0,0,0,0,0,2
5003,35,2010,2,1,0,0,0,0,8,9,0,65
3228,27,2005,0,0,0,0,0,0,0,0,0,0
2797,17,2004,0,0,0,0,0,0,0,0,0,0
1582,23,2010,0,2,0,1,0,0,1,2,0,5
4306,35,2012,2,0,6,0,0,0,0,86,1,29
1466,3,2012,1,4,0,0,0,0,11,13,0,14
5181,12,2013,0,0,0,0,0,0,0,3,1,4
4051,12,2010,0,0,0,0,0,0,0,3,0,0
2536,19,2002,1,0,0,0,0,0,0,27,1,28
3677,4,2005,0,0,0,0,0,0,0,0,0,0
1333,23,2010,0,1,0,0,1,0,2,4,0,7
7137,4,2009,0,0,0,0,0,0,0,0,0,0
5140,8,2004,0,4,0,0,0,1,9,1,0,21
6618,18,2006,0,2,0,0,0,0,4,3,0,10
1523,8,2010,0,2,0,0,0,0,0,0,0,3
6489,17,2004,0,0,0,0,0,0,0,0,0,0
3583,18,2009,1,1,2,1,0,0,2,5,0,10
193,3,2008,3,3,0,0,0,0,11,61,0,43
1022,31,2002,3,3,3,0,1,2,4,139,0,67
8206,26,2002,0,0,0,0,0,0,0,0,0,0
717,30,2003,0,0,0,0,0,0,0,0,0,0
6764,22,2007,7,17,0,0,0,1,9,0,0,108
9220,23,2011,0,0,0,0,0,0,0,0,0,0
2116,3,2007,1,4,0,0,0,1,23,61,1,148
2969,18,2013,0,0,0,0,0,0,82,37,0,16
3009,35,2006,4,4,3,0,0,0,2,0,0,34
922,30,2010,0,0,0,0,0,0,3,0,0,0
7324,25,2002,0,0,0,0,0,0,0,0,0,0
7737,27,2013,0,0,0,0,0,0,0,0,0,0
8816,37,2001,0,3,0,0,0,0,1,5,0,1
4582,3,2011,2,0,0,0,0,1,26,42,0,81
7087,8,2006,0,4,0,0,0,0,1,0,0,4
4082,23,2013,3,2,1,2,3,0,1,3,0,17
111,26,2007,0,0,0,0,0,0,0,0,0,0
8012,12,2006,0,0,0,0,0,0,0,1,0,0
492,16,2010,0,0,0,0,0,0,0,6,0,0
8906,12,2003,0,0,0,0,0,0,0,0,0,0
5959,35,2001,14,18,12,0,7,2,34,188,0,112
4469,22,2004,0,5,3,0,0,1,102,2,0,61
8078,33,2006,2,0,0,0,0,0,1,11,0,0
4969,28,2012,0,0,0,0,0,0,0,14,0,0
576,31,2012,0,0,0,0,0,0,1,0,0,3
2678,19,2007,0,0,0,0,0,0,0,11,0,11
1079,22,2007,1,6,0,0,0,0,2,26,0,17
8780,19,2010,0,0,0,0,0,0,0,5,0,5
6771,31,2013,3,2,3,0,0,0,21,7,0,57
509,12,2008,0,0,0,0,0,0,0,0,0,0
2824,18,2007,0,0,0,0,0,0,0,0,0,0
7430,31,2011,1,1,0,0,0,0,5,4,0,74
8927,15,2002,1,2,1,0,0,0,2,0,0,4
2587,33,2004,1,2,0,0,0,0,34,41,0,4
5209,23,2006,0,0,0,0,0,0,1,6,0,7
6004,33,2003,2,0,0,0,0,0,20,4,29,22
1648,5,2006,0,0,0,0,2,0,0,0,0,0
3393,35,2005,323,224,99,5,22,57,427,1623,28,1589
3885,14,2008,0,0,0,0,1,0,2,24,0,1
1200,31,2009,0,0,0,0,0,0,0,0,0,3
173,31,2013,3,33,6,0,0,1,30,11,0,357
62,35,2009,9,6,7,0,0,1,5,0,0,94
7423,33,2009,0,0,0,0,0,0,8,50,0,0
6877,31,2007,0,2,0,0,0,0,0,2,0,33
5124,37,2005,0,0,0,0,0,0,0,0,0,0
1425,14,2011,1,0,0,0,0,0,1,0,0,1
5356,15,2001,0,0,0,0,0,0,0,5,0,5
3123,22,2002,3,26,1,0,0,0,14,0,0,301
2325,20,2010,0,1,0,0,0,0,11,1,0,10
8462,15,2004,1,4,2,0,0,0,4,3,0,9
2283,28,2013,3,3,0,0,0,3,0,114,0,0
331,37,2011,0,0,0,0,0,0,0,0,0,2
6401,15,2007,0,2,0,0,0,0,2,0,0,2
3018,5,2008,0,0,0,0,0,0,0,0,0,0
2077,26,2001,0,0,0,0,1,0,0,0,0,0
6752,31,2009,1,3,0,0,0,3,4,2,0,143
8135,28,2013,3,9,0,0,0,3,21,142,0,0
3096,35,2005,9,2,0,0,0,1,32,43,0,100
6487,11,2009,0,0,0,0,0,0,0,0,0,2
3582,33,2012,0,1,0,0,0,0,0,2,0,0
7079,30,2011,0,0,0,0,0,0,0,0,0,0
2689,6,2004,1,2,2,0,0,0,8,69,0,56
6314,36,2012,1,1,0,0,0,0,0,0,0,0
3653,3,2004,1,5,0,0,0,0,0,63,9,0
2139,14,2005,1,1,3,1,4,0,10,13,0,69
2053,27,2007,0,0,0,0,0,0,0,0,0,0
7907,23,2013,1,11,0,0,0,2,3,9,1,32
9158,16,2007,0,1,0,0,0,0,0,1,0,0
2599,28,2004,0,0,1,0,0,0,1,1,0,3
7287,24,2008,0,0,0,0,0,0,0,0,0,0
7383,33,2001,0,0,0,0,0,0,8,8,0,0
8798,28,2011,0,2,0,0,0,0,0,7,0,0
5065,35,2007,1,0,0,0,0,0,0,26,0,0
2780,3,2003,2,6,0,0,0,0,51,14,0,78
2573,14,2013,1,2,1,1,0,0,29,43,0,30
5625,17,2004,0,0,0,0,0,0,0,0,0,0
4919,4,2011,0,0,0,0,0,0,0,0,0,0
7844,33,2010,0,0,0,0,0,0,0,75,0,4
8301,35,2002,4,1,1,0,0,0,5,1,0,17
1711,3,2002,19,8,4,0,2,7,96,38,17,50
6299,35,2010,2,6,0,0,0,1,2,0,0,128
2643,22,2011,3,12,0,0,1,0,1,0,0,27
306,25,2010,0,0,0,0,0,0,0,0,0,0
4936,3,2002,60,98,18,0,4,12,568,830,459,1336
8800,7,2011,0,0,0,0,0,0,0,1,0,0
6155,22,2003,1,17,0,0,0,1,7,0,0,174
1659,36,2013,0,0,0,0,0,0,1,0,0,0
5488,19,2008,1,0,0,0,0,0,3,44,0,41
322,31,2009,3,10,6,0,0,4,2,5,0,236
1402,28,2001,0,1,0,0,1,0,12,14,0,22
4663,14,2006,1,1,0,0,0,0,3,7,0,2
2769,14,2001,3,1,1,0,2,1,10,17,0,24
7444,33,2004,0,0,0,0,0,0,0,11,0,0
3453,35,2011,1,5,4,0,0,3,3,23,0,30
5783,3,2011,0,0,0,0,0,1,0,1,0,0
7460,8,2012,0,0,0,0,0,0,0,0,0,0
4093,22,2008,1,5,1,0,0,1,16,0,0,18
7431,15,2006,0,4,0,0,0,0,1,2,0,6
19,6,2007,2,0,0,1,8,2,29,61,0,31
1538,20,2002,1,5,0,0,0,0,5,26,0,9
2440,31,2002,1,1,0,0,0,6,0,2,0,91
4571,16,2001,0,0,0,0,0,0,0,1,2,3
4330,22,2010,4,6,0,0,0,0,5,0,0,33
2766,35,2013,0,0,0,0,0,0,0,0,0,2
6556,14,2005,0,0,0,0,0,0,0,0,0,0
195,31,2012,2,3,0,0,0,0,3,3,0,38
6379,22,2013,3,6,1,0,0,0,26,0,0,22
4896,32,2007,0,2,0,0,0,0,1,0,0,0
4611,34,2007,0,0,0,0,0,0,0,0,0,0
38,37,2008,0,0,0,0,0,0,0,0,0,0
9119,33,2001,1,1,0,1,1,0,0,73,0,0
2300,24,2008,0,0,0,0,0,0,0,0,0,0
2924,23,2001,2,1,0,0,0,0,4,6,3,8
2977,21,2011,0,0,0,0,0,0,0,0,0,0
4253,20,2008,0,0,0,0,0,0,1,0,0,0
4543,22,2002,0,16,1,0,0,0,149,0,0,100
2502,35,2010,2,6,6,0,0,0,0,0,0,84
3154,12,2004,0,0,0,0,0,0,0,1,0,0
2267,28,2003,0,0,0,0,0,0,0,110,0,0
524,29,2005,0,0,0,0,0,0,0,2,12,0
7709,35,2005,5,1,0,0,0,2,2,2,0,40
3709,33,2012,2,0,0,0,0,0,0,24,0,0
6450,14,2008,0,1,0,0,0,0,3,2,0,0
2409,37,2004,0,0,0,0,0,0,0,0,0,0
8767,36,2002,0,0,0,0,0,0,0,3,0,0
6086,31,2010,0,1,3,0,0,1,0,5,0,103
5899,26,2011,0,0,0,0,0,0,0,0,0,0
8732,14,2005,0,0,0,0,0,1,10,39,0,28
8245,30,2006,0,0,0,0,0,0,0,4,0,5
2991,37,2004,0,0,0,0,0,0,0,0,0,0
8905,19,2001,2,3,0,0,0,0,21,14,0,24
7573,35,2008,3,4,1,0,0,0,3,0,0,22
8843,16,2004,0,0,0,0,0,0,0,0,0,0
7282,31,2009,1,4,0,0,0,2,0,1,0,85
8467,23,2010,0,0,0,0,0,0,0,0,0,0
4713,33,2003,0,0,0,0,0,0,8,17,0,34
3624,33,2005,0,0,0,0,0,0,1,0,0,0
9439,15,2012,0,0,0,0,0,0,1,0,0,4
2406,35,2008,8,7,5,1,0,2,26,25,0,104
7139,17,2010,0,0,0,0,0,0,0,0,1,0
802,18,2001,0,0,0,0,0,0,0,0,0,0
7520,31,2008,0,3,0,0,0,0,120,7,0,0
5727,6,2003,0,0,0,0,0,0,0,3,0,0
6143,22,2009,0,3,2,0,0,0,2,0,0,15
4926,11,2011,0,0,0,0,0,0,0,0,0,0
8145,31,2008,0,0,1,0,0,0,2,0,0,12
2504,17,2010,0,0,0,0,0,0,0,0,0,0
7777,22,2002,2,16,8,0,6,4,55,4,0,286
526,36,2002,0,0,0,0,0,0,0,4,0,0
6112,17,2012,0,0,0,0,0,0,0,0,1,1
7517,27,2002,0,0,0,0,0,0,0,0,0,0
3927,25,2002,0,0,0,0,0,0,0,0,0,0
997,22,2002,4,4,0,0,2,3,96,143,0,34
4128,37,2004,0,1,0,0,0,0,0,0,0,0
7588,24,2010,0,0,0,0,0,0,0,0,0,0
7365,18,2004,0,0,0,0,0,0,0,2,0,1
4728,20,2008,0,1,2,0,1,0,27,5,0,9
7397,25,2007,0,0,0,0,0,0,0,0,0,0
5661,17,2001,0,0,0,0,0,0,0,0,0,0
6631,17,2006,0,0,0,0,0,0,0,0,0,0
862,14,2001,1,2,0,0,1,1,39,6,0,8
2845,28,2002,0,0,0,0,0,0,0,0,0,33
6062,6,2009,0,0,0,0,0,0,20,50,0,24
394,15,2007,1,3,0,0,0,0,0,1,0,2
5009,22,2007,2,6,1,0,0,0,3,0,0,25
4964,16,2013,0,2,0,0,0,0,0,11,0,11
2272,8,2012,0,0,0,0,0,0,2,0,0,2
7269,33,2003,0,0,0,0,0,0,0,20,0,20
8527,5,2008,0,0,0,0,0,0,0,0,0,0
2690,4,2012,0,0,0,0,0,0,0,0,0,0
4366,35,2012,1,1,0,0,0,0,3,14,0,1
8028,15,2011,2,0,3,0,0,0,1,7,0,7
7684,27,2012,0,0,0,0,0,0,0,0,0,0
6070,35,2002,5,2,2,0,0,0,3,38,2,0
3221,5,2003,0,0,0,0,0,0,0,0,0,0
6267,22,2002,2,24,0,0,0,3,16,0,1,212
2234,6,2012,1,0,0,0,0,1,5,140,0,0
993,5,2011,0,0,0,0,0,0,0,0,0,0
2724,3,2002,0,0,0,0,0,0,0,5,4,7
6320,26,2006,0,0,0,0,0,0,0,0,0,0
3981,23,2012,0,1,0,1,0,0,1,2,0,8
7702,17,2008,0,0,0,0,0,0,0,0,0,0
5002,19,2011,2,3,0,0,0,0,0,75,0,0
8192,19,2007,0,0,0,0,0,0,13,0,0,7
3441,35,2001,5,6,2,0,0,3,11,53,0,41
5864,33,2001,0,0,0,0,0,0,0,6,0,6
5949,17,2010,0,0,0,0,0,0,0,0,1,0
9601,22,2013,1,13,0,0,0,0,18,0,0,19
4519,23,2007,0,1,0,0,0,0,1,8,0,9
7223,22,2004,0,0,0,0,0,0,0,0,0,3
4743,35,2003,3,1,0,0,0,0,2,25,0,19
3896,17,2001,0,0,0,0,0,0,0,0,0,0
124,6,2010,0,0,0,0,0,0,0,37,0,0
88,4,2012,0,0,0,0,0,0,0,0,0,0
2070,35,2009,6,8,3,0,0,0,8,3,0,67
1729,25,2011,0,0,0,0,0,0,0,0,0,0
7568,34,2008,1,2,0,0,0,0,1,0,0,0
5136,6,2008,1,3,0,0,0,0,63,67,0,0
5852,15,2001,0,4,0,0,0,0,1,0,0,9
8350,19,2013,3,5,0,0,0,0,0,95,0,87
5809,28,2007,0,2,0,0,0,0,2,0,0,0
1651,33,2001,0,0,0,1,0,0,0,25,0,0
871,35,2011,5,14,9,2,1,0,2,112,0,63
7315,37,2002,0,0,0,0,0,0,0,0,0,0
4900,19,2009,8,2,1,0,0,0,62,129,0,66
552,35,2012,9,7,0,0,0,1,17,31,0,37
4291,33,2011,0,0,0,0,0,0,0,53,0,0
7133,33,2001,0,0,0,0,0,0,0,0,0,0
7420,35,2007,6,7,4,0,0,1,14,0,0,80
7307,14,2004,0,0,0,0,0,0,0,0,0,0
6259,35,2006,0,1,1,0,0,0,0,24,0,30
5765,35,2004,0,1,2,0,0,0,0,20,0,20
6066,18,2001,0,0,0,0,0,0,0,0,0,0
1610,30,2012,1,1,0,0,0,0,0,1,0,1
9546,31,2013,1,5,1,0,0,0,2,5,0,84
3940,23,2002,0,7,1,0,0,0,0,2,0,4
7242,28,2004,0,0,0,0,0,0,1,1,0,0
840,5,2008,0,0,0,0,0,0,0,0,0,0
1607,4,2001,0,0,0,0,0,0,0,0,0,0
6426,34,2008,0,0,0,0,0,0,0,0,0,0
1011,5,2009,0,0,0,0,0,0,0,0,0,0
6850,22,2003,0,0,0,0,0,0,0,0,0,0
5745,8,2006,10,49,1,0,2,0,48,120,0,214
2058,31,2006,0,3,0,0,0,0,1,1,0,30
8545,6,2010,1,0,0,0,0,0,11,55,0,0
5535,23,2003,1,5,0,1,0,1,3,2,11,27
7738,30,2005,3,9,1,0,0,0,7,72,1,47
3101,11,2005,0,0,0,0,0,0,0,0,0,2
7655,28,2013,0,1,0,0,0,2,27,28,0,0
3819,23,2003,1,3,0,0,0,0,0,1,10,7
9419,31,2010,0,1,0,0,0,0,3,0,0,20
6836,15,2004,0,1,0,0,0,0,0,0,0,1
3050,15,2007,0,2,0,0,0,0,2,0,0,4
9188,20,2004,0,3,0,0,0,0,8,13,0,7
7476,6,2009,0,0,0,0,0,0,66,97,0,31
9025,31,2006,0,4,0,0,0,0,1,5,0,28
2706,31,2008,0,2,0,0,0,0,0,0,0,34
4577,35,2003,3,6,0,0,0,0,0,0,0,0
1778,13,2013,0,0,0,0,0,0,0,1,0,0
1676,37,2010,0,0,0,0,0,0,0,0,0,1
8541,23,2007,3,2,0,1,3,0,2,24,3,13
1766,35,2004,5,13,0,0,0,0,5,16,0,24
2480,16,2008,0,0,0,0,0,0,0,4,0,0
6588,22,2010,2,12,0,0,0,1,9,0,0,40
5154,12,2013,0,0,0,0,0,0,0,0,0,0
